name                                                                                                                                                                                                                                                                               , parse, generate, compile, error
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
                                                                                                                                                                                                                                                                                                               | ``,,,,
"                                                                                                                                                                                                                                                                                                               | `      <eAnnotations source=""""http://www.eclipse.org/emf/2002/GenModel"""">`",,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/editormodel.ecore                                                                                                                               , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/editormodel.ecore: unsupported `eType` path `ecore:EClass coremodel.ecore#//CoreModel`"
                                                                                                                                                                                                                                                                                                               failed to parse structural features,,,,
                                                                                                                                                                                                                                                                                                               failed to parse class `Diagram`,,,,
                                                                                                                                                                                                                                                                                                               line 7, column 121,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
                                                                                                                                                                                                                                                                                                               | ``,,,,
"                                                                                                                                                                                                                                                                                                               | `    <eStructuralFeatures xsi:type=""""ecore:EReference"""" name=""""notes"""" upperBound=""""-1""""`",,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/genericity_dsl.ecore                                                                                                                            , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/genericity_dsl.ecore: unexpected content at package level"
                                                                                                                                                                                                                                                                                                               line 2, column 1,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
"                                                                                                                                                                                                                                                                                                               | `<xmi:XMI xmi:version=""""2.0"""" xmlns:xmi=""""http://www.omg.org/XMI"""" xmlns:xsi=""""http://www.w3.org/2001/XMLSchema-instance"""" xmlns:ecore=""""http://www.eclipse.org/emf/2002/Ecore"""">`",,,,
"                                                                                                                                                                                                                                                                                                               | `  <ecore:EPackage name=""""genericity_dsl"""" nsURI=""""http://genericity/genericity_dsl"""" nsPrefix=""""genericity_dsl"""">`",,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/graphO.ecore                                                                                                                                    , true , true    , true   , 
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/hExample_6_LHS.ecore                                                                                                                            , true , true    , true   , 
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/odemcustom.ecore                                                                                                                                , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/odemcustom.ecore: unexpected operation attribute `ordered`"
                                                                                                                                                                                                                                                                                                               failed to parse class operation,,,,
                                                                                                                                                                                                                                                                                                               failed to parse class `RhsExpression`,,,,
                                                                                                                                                                                                                                                                                                               line 383, column 58,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
"                                                                                                                                                                                                                                                                                                               | ` upperBound=""""-1"""" eType=""""#//RhsExpression""""/>`",,,,
                                                                                                                                                                                                                                                                                                               | `  </eClassifiers>`,,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/ptnetLoLA.ecore                                                                                                                                 , true , true    , true   , 
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/release1.ecore                                                                                                                                  , true , true    , true   , 
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/rental.ecore                                                                                                                                    , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/rental.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDate`"
                                                                                                                                                                                                                                                                                                               failed to parse class operation,,,,
                                                                                                                                                                                                                                                                                                               failed to parse class `RentalAgency`,,,,
                                                                                                                                                                                                                                                                                                               line 24, column 103,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
                                                                                                                                                                                                                                                                                                               | ``,,,,
"                                                                                                                                                                                                                                                                                                               | `      <eParameters name=""""to"""" eType=""""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EDate""""/>`",,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/rentalSample.ecore                                                                                                                              , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/rentalSample.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDate`"
                                                                                                                                                                                                                                                                                                               failed to parse class operation,,,,
                                                                                                                                                                                                                                                                                                               failed to parse class `RentalAgency`,,,,
                                                                                                                                                                                                                                                                                                               line 15, column 103,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
                                                                                                                                                                                                                                                                                                               | ``,,,,
"                                                                                                                                                                                                                                                                                                               | `      <eParameters name=""""to"""" eType=""""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EDate""""/>`",,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/school.ecore                                                                                                                                    , true , true    , true   , 
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/simpleGraph.ecore                                                                                                                               , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/simpleGraph.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EJavaObject`"
                                                                                                                                                                                                                                                                                                               failed to parse structural features,,,,
                                                                                                                                                                                                                                                                                                               failed to parse class `Parameter`,,,,
                                                                                                                                                                                                                                                                                                               line 41, column 144,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
                                                                                                                                                                                                                                                                                                               | ``,,,,
                                                                                                                                                                                                                                                                                                               | `  </eClassifiers>`,,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/thingml.ecore                                                                                                                                   , true , false   , false  ," ""generate: timeout after 120s: /arachne/target/debug/arachne generate modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/thingml.ecore -o /var/folders/24/3kt9vzrj6qzd_r760kn9ybsm0000gn/T/arachne-modelset-_xj1ix3e/generated-00703 -p modelset-00703-5e677d9e"
                                                                                                                                                                                                                                                                                                               [INFO  arachne] Starting code generation,,,,
                                                                                                                                                                                                                                                                                                               [INFO  arachne_codegen] Validating configuration,,,,
"                                                                                                                                                                                                                                                                                                               [INFO  arachne_codegen] Parsing ecore metamodel: """"modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/thingml.ecore""""",,,,
                                                                                                                                                                                                                                                                                                               [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring,,,
                                                                                                                                                                                                                                                                                                               [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring,,,
                                                                                                                                                                                                                                                                                                               [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring,,,
                                                                                                                                                                                                                                                                                                               [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring,,,
                                                                                                                                                                                                                                                                                                               [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring,,,
                                                                                                                                                                                                                                                                                                               [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring,,,
                                                                                                                                                                                                                                                                                                               [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring,,,
                                                                                                                                                                                                                                                                                                               [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring,,,
"                                                                                                                                                                                                                                                                                                               [INFO  arachne_codegen] Generating Rust tokens""",,,,
modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/traces.ecore                                                                                                                                    , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/damenac/puzzle/plugins/fr.inria.diverse.puzzle.metrics/testdata/traces.ecore: unsupported `eType` path `ecore:EClass http://www.eclipse.org/emf/2002/Ecore#//EObject`"
                                                                                                                                                                                                                                                                                                               failed to parse structural features,,,,
                                                                                                                                                                                                                                                                                                               failed to parse class `TraceElement`,,,,
                                                                                                                                                                                                                                                                                                               line 26, column 139,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
                                                                                                                                                                                                                                                                                                               | ``,,,,
                                                                                                                                                                                                                                                                                                               | `  </eClassifiers>`,,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/damianaboulhassan/AcceleoAR/tests/org.eclipse.acceleo.parser.tests/model/extlibrary.ecore                                                                                                                       , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/damianaboulhassan/AcceleoAR/tests/org.eclipse.acceleo.parser.tests/model/extlibrary.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EFeatureMapEntry`"
                                                                                                                                                                                                                                                                                                               failed to parse structural features,,,,
                                                                                                                                                                                                                                                                                                               failed to parse class `Library`,,,,
                                                                                                                                                                                                                                                                                                               line 47, column 90,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
                                                                                                                                                                                                                                                                                                               | ``,,,,
"                                                                                                                                                                                                                                                                                                               | `      <eAnnotations source=""""http:///org/eclipse/emf/ecore/util/ExtendedMetaData"""">`",,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/daniel614/xtext-webapp/org.xtext.example.wappm/model/generated/Wappm.ecore                                                                                                                                      , true , true    , true   , 
modelset/raw-data/repo-ecore-all/data/danilloricardo/ReMaT/ReMaT/model/FrameWeb.ecore                                                                                                                                                                 , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/danilloricardo/ReMaT/ReMaT/model/FrameWeb.ecore: expected tag `>`"
                                                                                                                                                                                                                                                                                                               failed to parse class annotation,,,,
                                                                                                                                                                                                                                                                                                               failed to parse class `FramewebProject`,,,,
                                                                                                                                                                                                                                                                                                               line 14, column 32,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
"                                                                                                                                                                                                                                                                                                               | `references=""""#//FramewebProject/%Ecore%/@details.0"""">`",,,,
"                                                                                                                                                                                                                                                                                                               | `      <details key=""""FramewebProjectContent"""" value=""""((self.compose->size()>=1) and (self.configures->size()=0)) or ((self.configures->size()>=1) and (self.compose->size()=0))""""/>`",,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/dannylam/ogretel/Papyrus/Hotelsystem/bookingmodel.ecore                                                                                                                                                         , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/dannylam/ogretel/Papyrus/Hotelsystem/bookingmodel.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EIntegerObject`"
                                                                                                                                                                                                                                                                                                               failed to parse structural features,,,,
                                                                                                                                                                                                                                                                                                               failed to parse class `RoomToGuestIDEntry`,,,,
                                                                                                                                                                                                                                                                                                               line 9, column 89,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
                                                                                                                                                                                                                                                                                                               | ``,,,,
"                                                                                                                                                                                                                                                                                                               | `    <eStructuralFeatures xsi:type=""""ecore:EAttribute"""" name=""""value"""" ordered=""""false""""`",,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/dantexier/Tesis/fase1/Norma/SimpleClass.ecore                                                                                                                                                                   , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/dantexier/Tesis/fase1/Norma/SimpleClass.ecore: unexpected content at package level"
                                                                                                                                                                                                                                                                                                               line 2, column 1,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
"                                                                                                                                                                                                                                                                                                               | `<xmi:XMI xmi:version=""""2.0"""" xmlns:xmi=""""http://www.omg.org/XMI"""" xmlns:xsi=""""http://www.w3.org/2001/XMLSchema-instance""""`",,,,
"                                                                                                                                                                                                                                                                                                               | `    xmlns:ecore=""""http://www.eclipse.org/emf/2002/Ecore"""">`",,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/dantexier/Tesis/fase2/Tesis/Metamodelos/SimpleClass.ecore                                                                                                                                                       , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/dantexier/Tesis/fase2/Tesis/Metamodelos/SimpleClass.ecore: unexpected content at package level"
                                                                                                                                                                                                                                                                                                               line 2, column 1,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
"                                                                                                                                                                                                                                                                                                               | `<xmi:XMI xmi:version=""""2.0"""" xmlns:xmi=""""http://www.omg.org/XMI"""" xmlns:xsi=""""http://www.w3.org/2001/XMLSchema-instance""""`",,,,
"                                                                                                                                                                                                                                                                                                               | `    xmlns:ecore=""""http://www.eclipse.org/emf/2002/Ecore"""">`",,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/dantexier/Tesis/fase4/Inserts/MetaModelos/SimpleRDBMS.ecore                                                                                                                                                     , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/dantexier/Tesis/fase4/Inserts/MetaModelos/SimpleRDBMS.ecore: unexpected content at package level"
                                                                                                                                                                                                                                                                                                               line 2, column 1,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
"                                                                                                                                                                                                                                                                                                               | `<xmi:XMI xmi:version=""""2.0"""" xmlns:xmi=""""http://www.omg.org/XMI"""" xmlns:xsi=""""http://www.w3.org/2001/XMLSchema-instance""""`",,,,
"                                                                                                                                                                                                                                                                                                               | `    xmlns:ecore=""""http://www.eclipse.org/emf/2002/Ecore"""">`",,,,
"                                                                                                                                                                                                                                                                                                               parsing failed""",,,,
modelset/raw-data/repo-ecore-all/data/daperador/tesis2/workspace/co.edu.uniandes.csw.ecoredoc/models/MVC.ecore                                                                                                                                        , false, false   , false  ," ""parse: failed to parse modelset/raw-data/repo-ecore-all/data/daperador/tesis2/workspace/co.edu.uniandes.csw.ecoredoc/models/MVC.ecore: unsupported `eType` path `Annotateit.ecore#//Annotable`"
                                                                                                                                                                                                                                                                                                               line 17, column 18,,,
                                                                                                                                                                                                                                                                                                               current parser state:,,,,
                                                                                                                                                                                                                                                                                                               | ``,,,,
"                                                                                                                                                                                                                                                                                                               | `  <eClassifiers xsi:type=""""ecore:EClass"""" name=""""Entity"""" eSuperTypes=""""Annotateit.ecore#//Annotable"""">`",,,,
